region_code,region_name,year,value,kcci,ind,level
36060,광양시,2022,12.5,S2,인구십만명당사회복지시설수,district
36060,광양시,2023,15.1,S2,인구십만명당사회복지시설수,district
36310,담양군,2021,36.8,S2,인구십만명당사회복지시설수,district
36310,담양군,2022,39.3,S2,인구십만명당사회복지시설수,district
36310,담양군,2023,37.5,S2,인구십만명당사회복지시설수,district
36320,곡성군,2021,39.9,S2,인구십만명당사회복지시설수,district
36320,곡성군,2022,33.3,S2,인구십만명당사회복지시설수,district
36320,곡성군,2023,33.5,S2,인구십만명당사회복지시설수,district
36330,구례군,2021,19.8,S2,인구십만명당사회복지시설수,district
36330,구례군,2022,20.3,S2,인구십만명당사회복지시설수,district
36330,구례군,2023,24.7,S2,인구십만명당사회복지시설수,district
36350,고흥군,2021,22.3,S2,인구십만명당사회복지시설수,district
36350,고흥군,2022,24.2,S2,인구십만명당사회복지시설수,district
36350,고흥군,2023,26.2,S2,인구십만명당사회복지시설수,district
36360,보성군,2021,17.8,S2,인구십만명당사회복지시설수,district
36360,보성군,2022,18.2,S2,인구십만명당사회복지시설수,district
36360,보성군,2023,18.6,S2,인구십만명당사회복지시설수,district
36370,화순군,2021,25.5,S2,인구십만명당사회복지시설수,district
36370,화순군,2022,27.4,S2,인구십만명당사회복지시설수,district
36370,화순군,2023,29.4,S2,인구십만명당사회복지시설수,district
36380,장흥군,2021,13.7,S2,인구십만명당사회복지시설수,district
36380,장흥군,2022,14.0,S2,인구십만명당사회복지시설수,district
36380,장흥군,2023,14.3,S2,인구십만명당사회복지시설수,district
36390,강진군,2021,26.7,S2,인구십만명당사회복지시설수,district
36390,강진군,2022,30.1,S2,인구십만명당사회복지시설수,district
36390,강진군,2023,30.6,S2,인구십만명당사회복지시설수,district
36400,해남군,2021,28.3,S2,인구십만명당사회복지시설수,district
36400,해남군,2022,30.4,S2,인구십만명당사회복지시설수,district
36400,해남군,2023,31.0,S2,인구십만명당사회복지시설수,district
36410,영암군,2021,18.9,S2,인구십만명당사회복지시설수,district
36410,영암군,2022,19.1,S2,인구십만명당사회복지시설수,district
36410,영암군,2023,22.9,S2,인구십만명당사회복지시설수,district
36420,무안군,2021,16.5,S2,인구십만명당사회복지시설수,district
36420,무안군,2022,18.8,S2,인구십만명당사회복지시설수,district
36420,무안군,2023,18.8,S2,인구십만명당사회복지시설수,district
36430,함평군,2021,48.0,S2,인구십만명당사회복지시설수,district
36430,함평군,2022,48.7,S2,인구십만명당사회복지시설수,district
36430,함평군,2023,52.3,S2,인구십만명당사회복지시설수,district
36440,영광군,2021,23.1,S2,인구십만명당사회복지시설수,district
36440,영광군,2022,23.0,S2,인구십만명당사회복지시설수,district
36440,영광군,2023,27.1,S2,인구십만명당사회복지시설수,district
36450,장성군,2021,20.8,S2,인구십만명당사회복지시설수,district
36450,장성군,2022,20.9,S2,인구십만명당사회복지시설수,district
36450,장성군,2023,21.2,S2,인구십만명당사회복지시설수,district
36460,완도군,2021,24.7,S2,인구십만명당사회복지시설수,district
36460,완도군,2022,27.3,S2,인구십만명당사회복지시설수,district
36460,완도군,2023,27.9,S2,인구십만명당사회복지시설수,district
36470,진도군,2021,10.0,S2,인구십만명당사회복지시설수,district
36470,진도군,2022,10.2,S2,인구십만명당사회복지시설수,district
36470,진도군,2023,13.8,S2,인구십만명당사회복지시설수,district
36480,신안군,2021,28.8,S2,인구십만명당사회복지시설수,district
36480,신안군,2022,29.1,S2,인구십만명당사회복지시설수,district
36480,신안군,2023,23.7,S2,인구십만명당사회복지시설수,district
37,경상북도,2021,21.3,S2,인구십만명당사회복지시설수,district
37,경상북도,2022,22.2,S2,인구십만명당사회복지시설수,district
37,경상북도,2023,22.8,S2,인구십만명당사회복지시설수,district
37010,포항시,2021,9.9,S2,인구십만명당사회복지시설수,district
37010,포항시,2022,13.7,S2,인구십만명당사회복지시설수,district
37010,포항시,2023,10.1,S2,인구십만명당사회복지시설수,district
37020,경주시,2021,10.3,S2,인구십만명당사회복지시설수,district
37020,경주시,2022,14.0,S2,인구십만명당사회복지시설수,district
37020,경주시,2023,12.5,S2,인구십만명당사회복지시설수,district
37030,김천시,2021,32.1,S2,인구십만명당사회복지시설수,district
37030,김천시,2022,38.8,S2,인구십만명당사회복지시설수,district
